tweet,label_str,label,source,tokens,cleaned_text
እኛ ያለው እናንተን እንጉዳ ሳይሆን፣ አብረን እንደግን ነው። አገራችን ከግራኝ ወረራ ጀምሮ በ አህዣብ እና አረመነኤ ተዋራ ህዝቦቿ መከራቸው ስታይ ኖራለች። ትን…,negative,1,afrisenti,"['እኛ', 'ያለው', 'እናንተን', 'እንጉዳ', 'ሳይሆን፣', 'አብረን', 'እንደግን', 'አገራችን', 'ከግራኝ', 'ወረራ', 'ጀምሮ', 'አህዣብ', 'አረመነኤ', 'ተዋራ', 'ህዝቦቿ', 'መከራቸው', 'ስታይ', 'ኖራለች።', 'ትን']",እኛ ያለው እናንተን እንጉዳ ሳይሆን፣ አብረን እንደግን አገራችን ከግራኝ ወረራ ጀምሮ አህዣብ አረመነኤ ተዋራ ህዝቦቿ መከራቸው ስታይ ኖራለች። ትን
በሰላማዊ ሰልፍ የአማሰፈራህዝብን መከራና ስቃይ መልስ አይሰጥም,negative,1,policy,"['በሰላማዊ', 'ሰልፍ', 'የአማሰፈራህዝብን', 'መከራና', 'ስቃይ', 'መልስ', 'አይሰጥም']",በሰላማዊ ሰልፍ የአማሰፈራህዝብን መከራና ስቃይ መልስ አይሰጥም
'@user @user @user @user ማንበብ ተውና ዝመት ወይም ዝም ብለህ አንብብ እና እንዲህ አይነቱን ከፋፋይ ሀሳብህን ለራስህ አብላላው:: ቤ',negative,1,afrisenti,"['ማንበብ', 'ተውና', 'ዝመት', 'ዝም', 'ብለህ', 'አንብብ', 'እንዲህ', 'አይነቱን', 'ከፋፋይ', 'ሃሳብህን', 'ለራስህ', 'አብላላው', 'ቤ']",ማንበብ ተውና ዝመት ዝም ብለህ አንብብ እንዲህ አይነቱን ከፋፋይ ሃሳብህን ለራስህ አብላላው ቤ
ከሚያዝያ ጀምሮ አይደል እንዴ የምቀውጠው ?????? የኔ ወተር ቴስቲንግ ከወር በፊት ነው ??,neutral,2,afrisenti,"['ከሚያዝያ', 'ጀምሮ', 'አይደል', 'እንዴ', 'የምቀውጠው', 'የኔ', 'ወተር', 'ቴስቲንግ', 'ከወር', 'በፊት']",ከሚያዝያ ጀምሮ አይደል እንዴ የምቀውጠው የኔ ወተር ቴስቲንግ ከወር በፊት
አንተ ብቻ ዝምምምምም ብለህ ዘንጥ! አታውራ!,neutral,2,afrisenti,"['አንተ', 'ዝምምምምም', 'ብለህ', 'ዘንጥ', 'አታውራ']",አንተ ዝምምምምም ብለህ ዘንጥ አታውራ
ውጭ ለስልጠና ባገኘው እድል ተምሮ መጥቶ ነው,positive,0,afrisenti,"['ውጭ', 'ለስልጠና', 'ባገኘው', 'እድል', 'ተምሮ', 'መጥቶ']",ውጭ ለስልጠና ባገኘው እድል ተምሮ መጥቶ
"""ጥሩ መረጃ ነው እናመሰግናለን""",positive,0,policy,"['ጥሩ', 'መረጃ', 'እናመሰግናለን']",ጥሩ መረጃ እናመሰግናለን
ባለፉት 6 ወራት ከአዲስ አበባ-አዳማ ፈጣን መንገድ ከ192 ሚሊዮን በላይ ብር ገቢ ተገኘ። በዳንኤል መላኩ,positive,0,afrisenti,"['ባለፉት', 'ወራት', 'ከአዲስ', 'አበባ', 'አዳማ', 'ፈጣን', 'መንገድ', 'ሚሊዮን', 'በላይ', 'ብር', 'ገቢ', 'ተገኘ።', 'በዳንኤል', 'መላኩ']",ባለፉት ወራት ከአዲስ አበባ አዳማ ፈጣን መንገድ ሚሊዮን በላይ ብር ገቢ ተገኘ። በዳንኤል መላኩ
ጥሩ ማሳሰቢያ ነው:: ተቻኩሎ አቶ ለማን ጥላሸት በመቀባት ጠላትን ከማጠንከርና ማስደስት ይልቅ እስከአሁን ላደረጉት አስተዋፅኦ አክብረን አቢይን እንደግፍ::,neutral,2,afrisenti,"['ጥሩ', 'ማሳሰቢያ', 'ተቻኩሎ', 'አቶ', 'ለማን', 'ጥላሸት', 'በመቀባት', 'ጠላትን', 'ከማጠንከርና', 'ማስደስት', 'ይልቅ', 'እስከአሁን', 'ላደረጉት', 'አስተዋጽኦ', 'አክብረን', 'አቢይን', 'እንደግፍ']",ጥሩ ማሳሰቢያ ተቻኩሎ አቶ ለማን ጥላሸት በመቀባት ጠላትን ከማጠንከርና ማስደስት ይልቅ እስከአሁን ላደረጉት አስተዋጽኦ አክብረን አቢይን እንደግፍ
Australia በተነሳው ሰደድ እሳት ከ500 ሚሊዮን በላይ እንሰሳት ሞተዋል ። ??,neutral,2,afrisenti,"['Australia', 'በተነሳው', 'ሰደድ', 'እሳት', 'ሚሊዮን', 'በላይ', 'እንሰሳት', 'ሞተዋል', '።']",Australia በተነሳው ሰደድ እሳት ሚሊዮን በላይ እንሰሳት ሞተዋል ።
ቤ/ክርስቲያንም መስጂድንም የሚያቃጥለው አንድሥነልቦና ነው: የነፍጠኛ የፖለቲካቁማርተኞች በሥዩመ እግዚአብሔርነት ሥልጣንንያለምርጫ ለመቆናጠጥየሚከጅሉ አድሃሪያን…,negative,1,afrisenti,"['ቤ', 'ክርስቲያንም', 'መስጂድንም', 'የሚያቃጥለው', 'አንድሥነልቦና', 'የነፍጠኛ', 'የፖለቲካቁማርተኞች', 'በሥዩመ', 'እግዚአብሄርነት', 'ሥልጣንንያለምርጫ', 'ለመቆናጠጥየሚከጅሉ', 'አድሃሪያን']",ቤ ክርስቲያንም መስጂድንም የሚያቃጥለው አንድሥነልቦና የነፍጠኛ የፖለቲካቁማርተኞች በሥዩመ እግዚአብሄርነት ሥልጣንንያለምርጫ ለመቆናጠጥየሚከጅሉ አድሃሪያን
የአምራች አድራሻቸው የማይታወቅና ተጭበርብረው የተመረቱ 27 የምግብ ዓይነቶች ገበያ ላይ መኖራቸው ተገለጸ,neutral,2,afrisenti,"['የአምራች', 'አድራሻቸው', 'የማይታወቅና', 'ተጭበርብረው', 'የተመረቱ', 'የምግብ', 'አይነቶች', 'ገበያ', 'መኖራቸው', 'ተገለጸ']",የአምራች አድራሻቸው የማይታወቅና ተጭበርብረው የተመረቱ የምግብ አይነቶች ገበያ መኖራቸው ተገለጸ
ያማማቶ በኢትዮጵያ ያለው ሁኔታ ማን መስክርልን ኣለው ኮ/ል ገመቹ ???♂️,neutral,2,afrisenti,"['ያማማቶ', 'በኢትዮጵያ', 'ያለው', 'ሁኔታ', 'ማን', 'መስክርልን', 'ኣለው', 'ኮ', 'ል', 'ገመቹ']",ያማማቶ በኢትዮጵያ ያለው ሁኔታ ማን መስክርልን ኣለው ኮ ል ገመቹ
'@user ከጎርፍ የተረፉትን ሽርጣም ሱዳንን ልክ እናስገባዋለወን የ ግዜ ጉዳይ ነው። መጀመሪያ እነዚህን ችጋራምች ልክ እናስገባና ለአንዴና ለመጨረሻ ግዜን ልክ እናስገባ ሌላው ቀላል ነው።',negative,1,afrisenti,"['ከጎርፍ', 'የተረፉትን', 'ሽርጣም', 'ሱዳንን', 'ልክ', 'እናስገባዋለወን', 'ግዜ', 'ጉዳይ', 'መጀመሪያ', 'እነዚህን', 'ችጋራምች', 'ልክ', 'እናስገባና', 'ለአንዴና', 'ለመጨረሻ', 'ግዜን', 'ልክ', 'እናስገባ', 'ሌላው', 'ቀላል']",ከጎርፍ የተረፉትን ሽርጣም ሱዳንን ልክ እናስገባዋለወን ግዜ ጉዳይ መጀመሪያ እነዚህን ችጋራምች ልክ እናስገባና ለአንዴና ለመጨረሻ ግዜን ልክ እናስገባ ሌላው ቀላል
" ""የሀገር ውስጥ ምርትን ማበረታታት ለሀገር ኢኮኖሚ መረጋጋት ወሳኝ ነው።""",positive,0,policy,"['የሃገር', 'ምርትን', 'ማበረታታት', 'ለሃገር', 'ኢኮኖሚ', 'መረጋጋት', 'ወሳኝ']",የሃገር ምርትን ማበረታታት ለሃገር ኢኮኖሚ መረጋጋት ወሳኝ
ለወደቁት ምርኩዝ፣ለደከሙት ብርታት መሆን ከቻልክ አንተ አሸናፊ ነህ።አሸናፊነት አንደኛ መውጣት አይደለም።አሸናፊነት ሰው መሆን ነው። ሰው ስትሆን ሁሌም አሸናፊ ነህ!,positive,0,afrisenti,"['ለወደቁት', 'ምርኩዝ፣ለደከሙት', 'ብርታት', 'መሆን', 'ከቻልክ', 'አንተ', 'አሸናፊ', 'ነህ።አሸናፊነት', 'አንደኛ', 'መውጣት', 'አይደለም።አሸናፊነት', 'መሆን', 'ስትሆን', 'ሁሌም', 'አሸናፊ', 'ነህ']",ለወደቁት ምርኩዝ፣ለደከሙት ብርታት መሆን ከቻልክ አንተ አሸናፊ ነህ።አሸናፊነት አንደኛ መውጣት አይደለም።አሸናፊነት መሆን ስትሆን ሁሌም አሸናፊ ነህ
ከተማ አስተዳደር ከታኅሣሥ 10 የእምነት ተቋማት ቃጠሎ ጋር በተያያዘ የሞጣ ከተማ አስተዳደር ፖሊስ ጽሕፈት ቤት ኃላፊ፣ የፖሊስ ወንጀል መከላከል ኃላፊ፣ የሚሊሻ ጽሕፈት ቤት ኃላፊ…,neutral,2,afrisenti,"['ከተማ', 'አስተዳደር', 'ከታህሣሥ', 'የእምነት', 'ተቋማት', 'ቃጠሎ', 'በተያያዘ', 'የሞጣ', 'ከተማ', 'አስተዳደር', 'ፖሊስ', 'ጽህፈት', 'ቤት', 'ሃላፊ፣', 'የፖሊስ', 'ወንጀል', 'መከላከል', 'ሃላፊ፣', 'የሚሊሻ', 'ጽህፈት', 'ቤት', 'ሃላፊ']",ከተማ አስተዳደር ከታህሣሥ የእምነት ተቋማት ቃጠሎ በተያያዘ የሞጣ ከተማ አስተዳደር ፖሊስ ጽህፈት ቤት ሃላፊ፣ የፖሊስ ወንጀል መከላከል ሃላፊ፣ የሚሊሻ ጽህፈት ቤት ሃላፊ
ሰላም ለኢትዮዮጵያ ሰላም ለቅድስት ቤተክርስቲያን,neutral,2,afrisenti,"['ሰላም', 'ለኢትዮዮጵያ', 'ሰላም', 'ለቅድስት', 'ቤተክርስቲያን']",ሰላም ለኢትዮዮጵያ ሰላም ለቅድስት ቤተክርስቲያን
ብሾፍቱ የተወለድኩ...አዳማ ያደኩ...አዲሥ አበባ የተማርኩ...ኳሥ የምወድ...አንጀት የሚያቆሥለው የአርሠናል ደጋፊ ነኝ! አባቴና እናቴ ጉራጌ የሆኑ ነኝ! አለ ብርሓኑ ነጋ ሥለ…,positive,0,afrisenti,"['ብሾፍቱ', 'የተወለድኩ', 'አዳማ', 'ያደኩ', 'አዲሥ', 'አበባ', 'የተማርኩ', 'ኳሥ', 'የምወድ', 'አንጀት', 'የሚያቆሥለው', 'የአርሠናል', 'ደጋፊ', 'ነኝ', 'አባቴና', 'እናቴ', 'ጉራጌ', 'የሆኑ', 'ነኝ', 'አለ', 'ብርሃኑ', 'ነጋ', 'ሥለ']",ብሾፍቱ የተወለድኩ አዳማ ያደኩ አዲሥ አበባ የተማርኩ ኳሥ የምወድ አንጀት የሚያቆሥለው የአርሠናል ደጋፊ ነኝ አባቴና እናቴ ጉራጌ የሆኑ ነኝ አለ ብርሃኑ ነጋ ሥለ
'Nobody: @user ወይኔ ዛሬ! . ኦሮሞነሽ ብለው: ትግሬ ነሽ ብለው: ቤቴን በረበሩት: . እረ ኡኡ!!',negative,1,afrisenti,"['Nobody', 'ወይኔ', 'ኦሮሞነሽ', 'ብለው', 'ትግሬ', 'ነሽ', 'ብለው', 'ቤቴን', 'በረበሩት', 'እረ', 'ኡኡ']",Nobody ወይኔ ኦሮሞነሽ ብለው ትግሬ ነሽ ብለው ቤቴን በረበሩት እረ ኡኡ
'@user @user አወቅን ባዮች በኤርትራ ከሰማይ የወረደ አደጋ የመጣ ይመስል ሰውን አትረብሹ። በደፈናው ተረጋጉ ነው የሚለው።',negative,1,afrisenti,"['አወቅን', 'ባዮች', 'በኤርትራ', 'ከሰማይ', 'የወረደ', 'አደጋ', 'የመጣ', 'ይመስል', 'ሰውን', 'አትረብሹ።', 'በደፈናው', 'ተረጋጉ', 'የሚለው።']",አወቅን ባዮች በኤርትራ ከሰማይ የወረደ አደጋ የመጣ ይመስል ሰውን አትረብሹ። በደፈናው ተረጋጉ የሚለው።
የምረጡኝ ዘመቻ የተጀመረ ይመስላል። ከዛሬ ጀምሮ ቻናል ቀይሬ ላጧጥፍ!,negative,1,afrisenti,"['የምረጡኝ', 'ዘመቻ', 'የተጀመረ', 'ይመስላል።', 'ከዛሬ', 'ጀምሮ', 'ቻናል', 'ቀይሬ', 'ላጧጥፍ']",የምረጡኝ ዘመቻ የተጀመረ ይመስላል። ከዛሬ ጀምሮ ቻናል ቀይሬ ላጧጥፍ
'#ኢትዮጵያን ከአግዋ በመሰረዝ አሜሪካ ሆን ብላ ድህነት በኢትዮጵያ እንዲንሰራፋ ለማድረግ እና የጠ/ሚ ዐቢይን መንግሥት ለማሳነስ ያለመ ነው::ውሳኔው እጅግ አሳፋሪ እና ድድብና የተ',negative,1,afrisenti,"['ከአግዋ', 'በመሰረዝ', 'አሜሪካ', 'ሆን', 'ብላ', 'ድህነት', 'በኢትዮጵያ', 'እንዲንሰራፋ', 'ለማድረግ', 'የጠ', 'ሚ', 'አቢይን', 'መንግሥት', 'ለማሳነስ', 'ያለመ', 'ውሳኔው', 'እጅግ', 'አሳፋሪ', 'ድድብና', 'የተ']",ከአግዋ በመሰረዝ አሜሪካ ሆን ብላ ድህነት በኢትዮጵያ እንዲንሰራፋ ለማድረግ የጠ ሚ አቢይን መንግሥት ለማሳነስ ያለመ ውሳኔው እጅግ አሳፋሪ ድድብና የተ
ግዕዝ ይሽኮረመማል - በዚህ አግባብ የማህጸን :-),neutral,2,afrisenti,"['ግእዝ', 'ይሽኮረመማል', 'በዚህ', 'አግባብ', 'የማህጸን']",ግእዝ ይሽኮረመማል በዚህ አግባብ የማህጸን
ቡና ወዳጆች በሙሉ  እንኳን ደስስስ ያለን። በቃ እኔ ማቱሳላን ነው መሆን የምፈልገው! ??,positive,0,afrisenti,"['ቡና', 'ወዳጆች', 'በሙሉ', 'ደስስስ', 'ያለን።', 'በቃ', 'እኔ', 'ማቱሳላን', 'መሆን', 'የምፈልገው']",ቡና ወዳጆች በሙሉ ደስስስ ያለን። በቃ እኔ ማቱሳላን መሆን የምፈልገው
ሲዳማ ራስን የማስተዳዳር ጉዞ ጥናታዊ ጽሁፍ ፊላታ ቦሮጄ ቃዬርዲን ተዘራ ጋር የሰሩትን ጥናት አቅርበው ጥሩ ውይይት ከብቃት ያላቸው እንግዶች ጋር ማድረጋቸውን ገለጹ።,positive,0,afrisenti,"['ሲዳማ', 'ራስን', 'የማስተዳዳር', 'ጉዞ', 'ጥናታዊ', 'ጽሁፍ', 'ፊላታ', 'ቦሮጄ', 'ቃዬርዲን', 'ተዘራ', 'የሰሩትን', 'ጥናት', 'አቅርበው', 'ጥሩ', 'ውይይት', 'ከብቃት', 'ያላቸው', 'እንግዶች', 'ማድረጋቸውን', 'ገለጹ።']",ሲዳማ ራስን የማስተዳዳር ጉዞ ጥናታዊ ጽሁፍ ፊላታ ቦሮጄ ቃዬርዲን ተዘራ የሰሩትን ጥናት አቅርበው ጥሩ ውይይት ከብቃት ያላቸው እንግዶች ማድረጋቸውን ገለጹ።
የቁም ቅዥት እያለማችሁ እንዳይመሽባችሁ ስሩ እውነት ተናገሩ ከቅዥት...000000,negative,1,afrisenti,"['የቁም', 'ቅዥት', 'እያለማችሁ', 'እንዳይመሽባችሁ', 'ስሩ', 'እውነት', 'ተናገሩ', 'ከቅዥት']",የቁም ቅዥት እያለማችሁ እንዳይመሽባችሁ ስሩ እውነት ተናገሩ ከቅዥት
ስልጣን ላይ ያለ ፓርቲ ከተፎካካሪ ፓርቲ ጋር አንድ ላይ ሊሰራ የሚችልበት እድል አለ ብለን ማሰባችን ራሱ ትልቅ ለውጥ ነው። በ97 መንግስት ታንክ መሃል…,positive,0,afrisenti,"['ስልጣን', 'ያለ', 'ፓርቲ', 'ከተፎካካሪ', 'ፓርቲ', 'ሊሰራ', 'የሚችልበት', 'እድል', 'አለ', 'ብለን', 'ማሰባችን', 'ራሱ', 'ትልቅ', 'ለውጥ', 'መንግስት', 'ታንክ', 'መሃል']",ስልጣን ያለ ፓርቲ ከተፎካካሪ ፓርቲ ሊሰራ የሚችልበት እድል አለ ብለን ማሰባችን ራሱ ትልቅ ለውጥ መንግስት ታንክ መሃል
'በትግራይ ህዝብ ላይ እየተፈፀመ ያለው ዘግናኝ የድሮንና የአየር ድብደባ ታሪክ ይቅር አይለውም: በመሬት ላይ የተሸነፉት አብይና የኢሳያስም በስልጣን አይቆዩም: ውጊያው በትግራይና በሌ',negative,1,afrisenti,"['በትግራይ', 'ህዝብ', 'እየተፈጸመ', 'ያለው', 'ዘግናኝ', 'የድሮንና', 'የአየር', 'ድብደባ', 'ታሪክ', 'ይቅር', 'አይለውም', 'በመሬት', 'የተሸነፉት', 'አብይና', 'የኢሳያስም', 'በስልጣን', 'አይቆዩም', 'ውጊያው', 'በትግራይና', 'በሌ']",በትግራይ ህዝብ እየተፈጸመ ያለው ዘግናኝ የድሮንና የአየር ድብደባ ታሪክ ይቅር አይለውም በመሬት የተሸነፉት አብይና የኢሳያስም በስልጣን አይቆዩም ውጊያው በትግራይና በሌ
ምስኪን ናት በተለይ እቺ ሳሙኝ ሳሙኝ ትላለች።,neutral,2,afrisenti,"['ምስኪን', 'ናት', 'በተለይ', 'እቺ', 'ሳሙኝ', 'ሳሙኝ', 'ትላለች።']",ምስኪን ናት በተለይ እቺ ሳሙኝ ሳሙኝ ትላለች።
'@user ቸር ወሬ ያሠማህ !! የትኩረት አቅጣጫችን እነዚህ ጉዶች ሠረቁት እኮ !!!',negative,1,afrisenti,"['ቸር', 'ወሬ', 'ያሠማህ', 'የትኩረት', 'አቅጣጫችን', 'ጉዶች', 'ሠረቁት', 'እኮ']",ቸር ወሬ ያሠማህ የትኩረት አቅጣጫችን ጉዶች ሠረቁት እኮ
'@user @user @user ይህ የሚያሳየው ምን ያህል ዌያኔ የትግራይን ህዝብ እንዳዴነዜዘ ነው',negative,1,afrisenti,"['የሚያሳየው', 'ምን', 'ያህል', 'ዌያኔ', 'የትግራይን', 'ህዝብ', 'እንዳዴነዜዘ']",የሚያሳየው ምን ያህል ዌያኔ የትግራይን ህዝብ እንዳዴነዜዘ
'@user አንዱ ጓደኛውን በናትህ ጋሼ . እኮ ሞቱ ቢለው ያኛው ቀበል አርጎ እንደገና?! አለ አሉ። ባህር ዳር እንደገና?!',negative,1,afrisenti,"['አንዱ', 'ጓደኛውን', 'በናትህ', 'ጋሼ', 'እኮ', 'ሞቱ', 'ቢለው', 'ያኛው', 'ቀበል', 'አርጎ', 'እንደገና', 'አለ', 'አሉ።', 'ባህር', 'ዳር', 'እንደገና']",አንዱ ጓደኛውን በናትህ ጋሼ እኮ ሞቱ ቢለው ያኛው ቀበል አርጎ እንደገና አለ አሉ። ባህር ዳር እንደገና
" ""የአረንጓዴ አሻራ መርሃ ግብር ለተፈጥሮ ሚዛን መጠበቅ አስፈላጊ ነው።""",positive,0,policy,"['የአረንጓዴ', 'አሻራ', 'መርሃ', 'ግብር', 'ለተፈጥሮ', 'ሚዛን', 'መጠበቅ', 'አስፈላጊ']",የአረንጓዴ አሻራ መርሃ ግብር ለተፈጥሮ ሚዛን መጠበቅ አስፈላጊ
እግዚኦ ከየት አመጣከው ይህን ቁጥር ወይስ የቤተመንግሥት ሂሳብ ያዥ ነክ?,neutral,2,afrisenti,"['እግዚኦ', 'ከየት', 'አመጣከው', 'ይህን', 'ቁጥር', 'ወይስ', 'የቤተመንግሥት', 'ሂሳብ', 'ያዥ', 'ነክ']",እግዚኦ ከየት አመጣከው ይህን ቁጥር ወይስ የቤተመንግሥት ሂሳብ ያዥ ነክ
የጎጠኝነት አደጋ፡ ጎጠኝነት የእነሱ እኛ አርቲፊሺያል ክፍፍል ይፈጥርና እነሱ መጥፎ የተሳሳቱ ክብር የማይገባቸው ውሸታምና የማያስቡ እኛ ደግሞ ጥሩ ሀቀኞች ክብር የሚገባን…,negative,1,afrisenti,"['የጎጠኝነት', 'አደጋ፡', 'ጎጠኝነት', 'የእነሱ', 'እኛ', 'አርቲፊሺያል', 'ክፍፍል', 'ይፈጥርና', 'እነሱ', 'መጥፎ', 'የተሳሳቱ', 'ክብር', 'የማይገባቸው', 'ውሸታምና', 'የማያስቡ', 'እኛ', 'ጥሩ', 'ሃቀኞች', 'ክብር', 'የሚገባን']",የጎጠኝነት አደጋ፡ ጎጠኝነት የእነሱ እኛ አርቲፊሺያል ክፍፍል ይፈጥርና እነሱ መጥፎ የተሳሳቱ ክብር የማይገባቸው ውሸታምና የማያስቡ እኛ ጥሩ ሃቀኞች ክብር የሚገባን
የተረገመ የፍየል ሥጋ ከሞተ ቀይ ሻማዎች ጋር የሙታን…,neutral,2,afrisenti,"['የተረገመ', 'የፍየል', 'ሥጋ', 'ከሞተ', 'ቀይ', 'ሻማዎች', 'የሙታን']",የተረገመ የፍየል ሥጋ ከሞተ ቀይ ሻማዎች የሙታን
????????  እንደዚ ዓይነት ተረት ተረት እስከ ኣሁን ኣለ እንዴ በኢትዮጵያ! ያሳፍራል በጣም::,negative,1,afrisenti,"['እንደዚ', 'አይነት', 'ተረት', 'ተረት', 'ኣሁን', 'ኣለ', 'እንዴ', 'በኢትዮጵያ', 'ያሳፍራል', 'በጣም']",እንደዚ አይነት ተረት ተረት ኣሁን ኣለ እንዴ በኢትዮጵያ ያሳፍራል በጣም
ቱ በሉ የመራራ ፓርቲ በከበቡሽ ካልተዋጠ!  የመራራ ፓርቲ እንደ ልጥ መዋጡ ነው። ያኔ ኧረ ጀዌ (ከበቡሽ) ፓርቲዬን ዋጠው ቢለን መስሚያዬ ...  ወይኔ መራራ ስሜ መራራ,negative,1,afrisenti,"['ቱ', 'በሉ', 'የመራራ', 'ፓርቲ', 'በከበቡሽ', 'ካልተዋጠ', 'የመራራ', 'ፓርቲ', 'ልጥ', 'መዋጡ', 'ያኔ', 'ኧረ', 'ጀዌ', 'ከበቡሽ', 'ፓርቲዬን', 'ዋጠው', 'ቢለን', 'መስሚያዬ', 'ወይኔ', 'መራራ', 'ስሜ', 'መራራ']",ቱ በሉ የመራራ ፓርቲ በከበቡሽ ካልተዋጠ የመራራ ፓርቲ ልጥ መዋጡ ያኔ ኧረ ጀዌ ከበቡሽ ፓርቲዬን ዋጠው ቢለን መስሚያዬ ወይኔ መራራ ስሜ መራራ
ቦታው የት ነው?,neutral,2,afrisenti,"['ቦታው', 'የት']",ቦታው የት
'የሚያውቅ ያውቀዋል ! #ኢትዮጵያ',positive,0,afrisenti,"['የሚያውቅ', 'ያውቀዋል']",የሚያውቅ ያውቀዋል
እንዴት ግን ከዲያስፖራ አንድ ጤነኛ ይጠፋል? የተሻለ አእምሮ ህክምና እኮ እዚያው ነው ያለው? ለነገሩ 16 ሰዓት ሰርታችሁ በግላችሁ እንኳን ቤት መከራየት አትችሉም…,negative,1,afrisenti,"['እንዴት', 'ከዲያስፖራ', 'ጤነኛ', 'ይጠፋል', 'የተሻለ', 'አእምሮ', 'ህክምና', 'እኮ', 'እዚያው', 'ያለው', 'ለነገሩ', 'ሰአት', 'ሰርታችሁ', 'በግላችሁ', 'ቤት', 'መከራየት', 'አትችሉም']",እንዴት ከዲያስፖራ ጤነኛ ይጠፋል የተሻለ አእምሮ ህክምና እኮ እዚያው ያለው ለነገሩ ሰአት ሰርታችሁ በግላችሁ ቤት መከራየት አትችሉም
-2-  የጋዜጠኝነትን ስነምግባር ከምር ተከትለው ለመሥራት የሚጥሩ የሚዲያ ተቋማት በምርጫው ሂደት ውስጥ በማወቅም ይሁን ባለማወቅ የተፎካካሪ ፓርቲዎች መጠቀሚያ ላለመሆን ከፍተኛ ጥረት…,positive,0,afrisenti,"['የጋዜጠኝነትን', 'ስነምግባር', 'ከምር', 'ተከትለው', 'ለመሥራት', 'የሚጥሩ', 'የሚዲያ', 'ተቋማት', 'በምርጫው', 'ሂደት', 'በማወቅም', 'ይሁን', 'ባለማወቅ', 'የተፎካካሪ', 'ፓርቲዎች', 'መጠቀሚያ', 'ላለመሆን', 'ከፍተኛ', 'ጥረት']",የጋዜጠኝነትን ስነምግባር ከምር ተከትለው ለመሥራት የሚጥሩ የሚዲያ ተቋማት በምርጫው ሂደት በማወቅም ይሁን ባለማወቅ የተፎካካሪ ፓርቲዎች መጠቀሚያ ላለመሆን ከፍተኛ ጥረት
" ""የኑሮ ውድነቱ ለቤተሰብ አስተዳዳሪዎች ራስ ምታት ነው""",negative,1,policy,"['የኑሮ', 'ውድነቱ', 'ለቤተሰብ', 'አስተዳዳሪዎች', 'ራስ', 'ምታት']",የኑሮ ውድነቱ ለቤተሰብ አስተዳዳሪዎች ራስ ምታት
ኤል ቲቪ - ቤቲ ሾው ከዑስታዝ አህመዲን ጀበል ጋር - ክፍል 1,neutral,2,afrisenti,"['ኤል', 'ቲቪ', 'ቤቲ', 'ሾው', 'ከኡስታዝ', 'አህመዲን', 'ጀበል', 'ክፍል']",ኤል ቲቪ ቤቲ ሾው ከኡስታዝ አህመዲን ጀበል ክፍል
የኢኮኖሚ ኃይላቸውን ለሚገነቡ ልሂቃን ምቹ ሁኔታን ይፈጥራል። አብዛኛውን ድሃና ምስኪን ለድህነቱ ምክንያት የሆነው የሌላ ብሄር ቋንቋና ኃይማኖት ተከታይ የርሱ ቢጤ ድሃና ምስኪን እንደ…,neutral,2,afrisenti,"['የኢኮኖሚ', 'ሃይላቸውን', 'ለሚገነቡ', 'ልሂቃን', 'ምቹ', 'ሁኔታን', 'ይፈጥራል።', 'አብዛኛውን', 'ድሃና', 'ምስኪን', 'ለድህነቱ', 'ምክንያት', 'የሆነው', 'የሌላ', 'ብሄር', 'ቋንቋና', 'ሃይማኖት', 'ተከታይ', 'የርሱ', 'ቢጤ', 'ድሃና', 'ምስኪን']",የኢኮኖሚ ሃይላቸውን ለሚገነቡ ልሂቃን ምቹ ሁኔታን ይፈጥራል። አብዛኛውን ድሃና ምስኪን ለድህነቱ ምክንያት የሆነው የሌላ ብሄር ቋንቋና ሃይማኖት ተከታይ የርሱ ቢጤ ድሃና ምስኪን
ዞን ክልል ለመሆን ያቀረበው ጥያቄ በደቡብ ክልል ምክር ቤት ምላሽ በመነፈጉ ፌዴሬሽን ምክር ቤት ጣልቃ እንዲገባ በደብዳቤ ጠየቀ። የዞኑ ምክር ቤት የጋሞ ክልል ምሥረታ ጥያቄውን በሙሉ ድም…,neutral,2,afrisenti,"['ዞን', 'ክልል', 'ለመሆን', 'ያቀረበው', 'ጥያቄ', 'በደቡብ', 'ክልል', 'ምክር', 'ቤት', 'ምላሽ', 'በመነፈጉ', 'ፌዴሬሽን', 'ምክር', 'ቤት', 'ጣልቃ', 'እንዲገባ', 'በደብዳቤ', 'ጠየቀ።', 'የዞኑ', 'ምክር', 'ቤት', 'የጋሞ', 'ክልል', 'ምሥረታ', 'ጥያቄውን', 'በሙሉ', 'ድም']",ዞን ክልል ለመሆን ያቀረበው ጥያቄ በደቡብ ክልል ምክር ቤት ምላሽ በመነፈጉ ፌዴሬሽን ምክር ቤት ጣልቃ እንዲገባ በደብዳቤ ጠየቀ። የዞኑ ምክር ቤት የጋሞ ክልል ምሥረታ ጥያቄውን በሙሉ ድም
'@user በሬዎቹ #NoMore እርድ እያሉ ነው የሚመስለው??',negative,1,afrisenti,"['በሬዎቹ', 'እርድ', 'እያሉ', 'የሚመስለው']",በሬዎቹ እርድ እያሉ የሚመስለው
