tweet,label_str,label,source,tokens,cleaned_text
'@user አሉ ደሞ አብረው ምግቧን ላጥ ላጥ አረገው የሚተቹ ይሉኝታ የሰገጣቸው ሰዎች',negative,1,afrisenti,"['አሉ', 'ደሞ', 'አብረው', 'ምግቧን', 'ላጥ', 'ላጥ', 'አረገው', 'የሚተቹ', 'ይሉኝታ', 'የሰገጣቸው']",አሉ ደሞ አብረው ምግቧን ላጥ ላጥ አረገው የሚተቹ ይሉኝታ የሰገጣቸው
'@user ገና ምን አይተው እነዚህ እርኩሰ የተረገሙ 27 እንኳን ለሌላው የኢትዮጵያ ሕዝብ ለራሳቸው ወገን የትግራይ ሕዝብ የማይሆኑ ደሀውን ሕፃኑን ወጣት አሰጨረሱት እን',negative,1,afrisenti,"['ገና', 'ምን', 'አይተው', 'እርኩሰ', 'የተረገሙ', 'ለሌላው', 'የኢትዮጵያ', 'ህዝብ', 'ለራሳቸው', 'ወገን', 'የትግራይ', 'ህዝብ', 'የማይሆኑ', 'ደሃውን', 'ህጻኑን', 'ወጣት', 'አሰጨረሱት', 'እን']",ገና ምን አይተው እርኩሰ የተረገሙ ለሌላው የኢትዮጵያ ህዝብ ለራሳቸው ወገን የትግራይ ህዝብ የማይሆኑ ደሃውን ህጻኑን ወጣት አሰጨረሱት እን
'እንደ ሰው ወግ ይድረሰኝ: የነብያት ጾም የሚመጣው ረቡዕ ከመግባቱ በፊት: የጾም መያዣ ይሆነኛል ብየ ያዘዝኩት ክትፎ: የስጋ ገንፎ ሆኖ አገኘሁት! ለስንቱ ነገር ኖሞር ካምፔን እን',neutral,2,afrisenti,"['ወግ', 'ይድረሰኝ', 'የነብያት', 'ጾም', 'የሚመጣው', 'ረቡእ', 'ከመግባቱ', 'በፊት', 'የጾም', 'መያዣ', 'ይሆነኛል', 'ብየ', 'ያዘዝኩት', 'ክትፎ', 'የስጋ', 'ገንፎ', 'አገኘሁት', 'ለስንቱ', 'ነገር', 'ኖሞር', 'ካምፔን', 'እን']",ወግ ይድረሰኝ የነብያት ጾም የሚመጣው ረቡእ ከመግባቱ በፊት የጾም መያዣ ይሆነኛል ብየ ያዘዝኩት ክትፎ የስጋ ገንፎ አገኘሁት ለስንቱ ነገር ኖሞር ካምፔን እን
'@user ከዚ በኋላ ሌባ ሀገር አይመራም።',negative,1,afrisenti,"['ከዚ', 'በኋላ', 'ሌባ', 'አይመራም።']",ከዚ በኋላ ሌባ አይመራም።
'@user ምን አይነት ጥንቃቄ ነው የምናደርገው ? look እነርሱ በየሄዱበት የጅምላ ግድያ ነው የሚፈፅሙት። የተጎዳነው የደማነው እኛ ነን የትግራይ ህዝብ ተጉላላ ብለን',negative,1,afrisenti,"['ምን', 'አይነት', 'ጥንቃቄ', 'የምናደርገው', 'look', 'እነርሱ', 'በየሄዱበት', 'የጅምላ', 'ግድያ', 'የሚፈጽሙት።', 'የተጎዳነው', 'የደማነው', 'እኛ', 'ነን', 'የትግራይ', 'ህዝብ', 'ተጉላላ', 'ብለን']",ምን አይነት ጥንቃቄ የምናደርገው look እነርሱ በየሄዱበት የጅምላ ግድያ የሚፈጽሙት። የተጎዳነው የደማነው እኛ ነን የትግራይ ህዝብ ተጉላላ ብለን
'@user @user በማን ጥፋት በጌቾ አና TPLF በዘር ያበዱ አመራሮቻችሁ አማራ አና አፋር ላይ ላደረሳችሁት ግፍና መከራ አንተ/ቺ ሄደሽ ማየት እና መገንዘብ',negative,1,afrisenti,"['በማን', 'ጥፋት', 'በጌቾ', 'አና', 'TPLF', 'በዘር', 'ያበዱ', 'አመራሮቻችሁ', 'አማራ', 'አና', 'አፋር', 'ላደረሳችሁት', 'ግፍና', 'መከራ', 'አንተ', 'ቺ', 'ሄደሽ', 'ማየት', 'መገንዘብ']",በማን ጥፋት በጌቾ አና TPLF በዘር ያበዱ አመራሮቻችሁ አማራ አና አፋር ላደረሳችሁት ግፍና መከራ አንተ ቺ ሄደሽ ማየት መገንዘብ
'@user ከአፋር ክልል አንድም ሀይል ሳይጎድል ሀይላችንን ወደኋላ ስበናል አለ። እውነት ብሏል አንድም የህወሀት ልጅ አልጎደለም የድሃው የትግራይ ልጅ ግን እንደ ቅጠል',negative,1,afrisenti,"['ከአፋር', 'ክልል', 'አንድም', 'ሃይል', 'ሳይጎድል', 'ሃይላችንን', 'ወደኋላ', 'ስበናል', 'አለ።', 'እውነት', 'ብሏል', 'አንድም', 'የህወሃት', 'ልጅ', 'አልጎደለም', 'የድሃው', 'የትግራይ', 'ልጅ', 'ቅጠል']",ከአፋር ክልል አንድም ሃይል ሳይጎድል ሃይላችንን ወደኋላ ስበናል አለ። እውነት ብሏል አንድም የህወሃት ልጅ አልጎደለም የድሃው የትግራይ ልጅ ቅጠል
'@user @user @user @user እነኝህ UN ተብየወቹ ሌላ ስራ አጡ እንዴ ለምን አይተውንም።።። አይ አሁንስ በዛ።።። በሀገራችን ምን አገባቸው።።።',negative,1,afrisenti,"['እነኝህ', 'UN', 'ተብየወቹ', 'ሌላ', 'ስራ', 'አጡ', 'እንዴ', 'ለምን', 'አይተውንም።።።', 'አይ', 'አሁንስ', 'በዛ።።።', 'በሃገራችን', 'ምን', 'አገባቸው።።።']",እነኝህ UN ተብየወቹ ሌላ ስራ አጡ እንዴ ለምን አይተውንም።።። አይ አሁንስ በዛ።።። በሃገራችን ምን አገባቸው።።።
'ኢትዮጵያዊነት ኩረት ነው',positive,0,afrisenti,"['ኢትዮጵያዊነት', 'ኩረት']",ኢትዮጵያዊነት ኩረት
'@user አላህ ይስጥህ:: እስኪ እንደው እነ እገሌ አፍ ከመግባት አትርፉን #UCL #MUNVIL',negative,1,afrisenti,"['አላህ', 'ይስጥህ', 'እስኪ', 'እንደው', 'እነ', 'እገሌ', 'አፍ', 'ከመግባት', 'አትርፉን']",አላህ ይስጥህ እስኪ እንደው እነ እገሌ አፍ ከመግባት አትርፉን
'@user ሁሉንም የመገናኛ መሳሪያዎችን ይቁረጡ2',negative,1,afrisenti,"['ሁሉንም', 'የመገናኛ', 'መሳሪያዎችን', 'ይቁረጡ']",ሁሉንም የመገናኛ መሳሪያዎችን ይቁረጡ
'@user ምነው እንቅልፍ ነሱሽ? አይዞሽ መጨረሻው ደርሷል። ለነገሩ ኦሮሞን ከድቶ ተኝቶ ያደረ የለም።',negative,1,afrisenti,"['ምነው', 'እንቅልፍ', 'ነሱሽ', 'አይዞሽ', 'መጨረሻው', 'ደርሷል።', 'ለነገሩ', 'ኦሮሞን', 'ከድቶ', 'ተኝቶ', 'ያደረ', 'የለም።']",ምነው እንቅልፍ ነሱሽ አይዞሽ መጨረሻው ደርሷል። ለነገሩ ኦሮሞን ከድቶ ተኝቶ ያደረ የለም።
'@user @user @user @user @user መች አይቼ አውቅና???? በስማም አስደምሞኝ ነበር',positive,0,afrisenti,"['መች', 'አይቼ', 'አውቅና', 'በስማም', 'አስደምሞኝ']",መች አይቼ አውቅና በስማም አስደምሞኝ
'@user @user እናንተኮ ታሪክ ጥግ ጥጉን ናችሁ ከሱዳን ሊወረን በየጊዜው እየመጣ እየታጨደ የሚከመረው የትግራይ ማሽላ ነው እንዴ??ነፍሰ በላው ሳምሪ እኮ ነ',negative,1,afrisenti,"['እናንተኮ', 'ታሪክ', 'ጥግ', 'ጥጉን', 'ናችሁ', 'ከሱዳን', 'ሊወረን', 'በየጊዜው', 'እየመጣ', 'እየታጨደ', 'የሚከመረው', 'የትግራይ', 'ማሽላ', 'እንዴ', 'ነፍሰ', 'በላው', 'ሳምሪ', 'እኮ', 'ነ']",እናንተኮ ታሪክ ጥግ ጥጉን ናችሁ ከሱዳን ሊወረን በየጊዜው እየመጣ እየታጨደ የሚከመረው የትግራይ ማሽላ እንዴ ነፍሰ በላው ሳምሪ እኮ ነ
'@user @user የፕሮፋይል ጭምብልሽን አውልቂና ፃፊ ምድረ ባንዳ ውጡ ከቤታችን ይህ የኢትዮጵያን ቤት ነው',negative,1,afrisenti,"['የፕሮፋይል', 'ጭምብልሽን', 'አውልቂና', 'ጻፊ', 'ምድረ', 'ባንዳ', 'ውጡ', 'ከቤታችን', 'የኢትዮጵያን', 'ቤት']",የፕሮፋይል ጭምብልሽን አውልቂና ጻፊ ምድረ ባንዳ ውጡ ከቤታችን የኢትዮጵያን ቤት
'@user የትህነግ ስራ አስፈፃሚ ኮሚቴ ከሲዐኦል በሚለው ይስተካከል',negative,1,afrisenti,"['የትህነግ', 'ስራ', 'አስፈጻሚ', 'ኮሚቴ', 'ከሲአኦል', 'በሚለው', 'ይስተካከል']",የትህነግ ስራ አስፈጻሚ ኮሚቴ ከሲአኦል በሚለው ይስተካከል
'@user ሁሉም የአገሬ ጉዳይ ያገባኛል የሚል የፖለቲካ ፓርቲ ውይይት ተደርጎ የአገሪቷ ችግር የሚፈታ ከሆነ ሃሳቡ ጥሩ ነው ውይይት ለዘላቂ ሰላም ወሳኝ ነው ጭፍን ጥላቻ ለሃገር አልጠቀምም አይመስልህም ደሬ!',positive,0,afrisenti,"['የአገሬ', 'ጉዳይ', 'ያገባኛል', 'የሚል', 'የፖለቲካ', 'ፓርቲ', 'ውይይት', 'ተደርጎ', 'የአገሪቷ', 'ችግር', 'የሚፈታ', 'ከሆነ', 'ሃሳቡ', 'ጥሩ', 'ውይይት', 'ለዘላቂ', 'ሰላም', 'ወሳኝ', 'ጭፍን', 'ጥላቻ', 'ለሃገር', 'አልጠቀምም', 'አይመስልህም', 'ደሬ']",የአገሬ ጉዳይ ያገባኛል የሚል የፖለቲካ ፓርቲ ውይይት ተደርጎ የአገሪቷ ችግር የሚፈታ ከሆነ ሃሳቡ ጥሩ ውይይት ለዘላቂ ሰላም ወሳኝ ጭፍን ጥላቻ ለሃገር አልጠቀምም አይመስልህም ደሬ
'ኦነግ ሸኔዎች በጣም ተንጫጭተዋል! እንገፍ እንገፉ ህወሓት እየመራች አዲስ አበባ ሊገባ ነበር? ፈረንጅ ያደነዛቸው ቦዘኔዎች ከህወሓት ጋር ይቀበራሉ! #UnityForEthiopia',negative,1,afrisenti,"['ኦነግ', 'ሸኔዎች', 'በጣም', 'ተንጫጭተዋል', 'እንገፍ', 'እንገፉ', 'ህወሃት', 'እየመራች', 'አዲስ', 'አበባ', 'ሊገባ', 'ፈረንጅ', 'ያደነዛቸው', 'ቦዘኔዎች', 'ከህወሃት', 'ይቀበራሉ']",ኦነግ ሸኔዎች በጣም ተንጫጭተዋል እንገፍ እንገፉ ህወሃት እየመራች አዲስ አበባ ሊገባ ፈረንጅ ያደነዛቸው ቦዘኔዎች ከህወሃት ይቀበራሉ
'@user እኔ ግን አሁን መጀመሪያላይ የነበረኝ ስሜት ተሸርሽሮ በመንግስት እምነት አጥቻለሁ።በሁሉም አቅጣጫ አማራ እንዲዳከም ጠንክሮ ዘይዶ የሚሰራ ይመስለኛል ።ለምን ካላ',negative,1,afrisenti,"['እኔ', 'መጀመሪያላይ', 'የነበረኝ', 'ስሜት', 'ተሸርሽሮ', 'በመንግስት', 'እምነት', 'አጥቻለሁ።በሁሉም', 'አቅጣጫ', 'አማራ', 'እንዲዳከም', 'ጠንክሮ', 'ዘይዶ', 'የሚሰራ', 'ይመስለኛል', '።ለምን', 'ካላ']",እኔ መጀመሪያላይ የነበረኝ ስሜት ተሸርሽሮ በመንግስት እምነት አጥቻለሁ።በሁሉም አቅጣጫ አማራ እንዲዳከም ጠንክሮ ዘይዶ የሚሰራ ይመስለኛል ።ለምን ካላ
'የደሴው ሁኔታ አሳስቦን ቆይቶ ወዲያው በህዝባዊ ድል መተካቱ ደስ ያሰኛል! ድል የህዝባዊ ሃይሎች መሆኑን ያየንበት ነው! ድል ለመከላከያ ሰራዊታችን! ድል ለህዝባዊ አገር ወዳድ ሃይሎች',positive,0,afrisenti,"['የደሴው', 'ሁኔታ', 'አሳስቦን', 'ቆይቶ', 'ወዲያው', 'በህዝባዊ', 'ድል', 'መተካቱ', 'ደስ', 'ያሰኛል', 'ድል', 'የህዝባዊ', 'ሃይሎች', 'መሆኑን', 'ያየንበት', 'ድል', 'ለመከላከያ', 'ሰራዊታችን', 'ድል', 'ለህዝባዊ', 'አገር', 'ወዳድ', 'ሃይሎች']",የደሴው ሁኔታ አሳስቦን ቆይቶ ወዲያው በህዝባዊ ድል መተካቱ ደስ ያሰኛል ድል የህዝባዊ ሃይሎች መሆኑን ያየንበት ድል ለመከላከያ ሰራዊታችን ድል ለህዝባዊ አገር ወዳድ ሃይሎች
'@user ሁሉም ኢቶጲያዊ መንግስትን ሊቃወም ይገባል ዝምታው ምንድነው ?እያንዳዳችን ክልልና ቤት እየገቡ እስኪጨርሱነወ? ሰሜን ወሎ ላይ ቁማሩን ቀጥሏል ለመሆኑ ነገ',negative,1,afrisenti,"['ኢቶጲያዊ', 'መንግስትን', 'ሊቃወም', 'ይገባል', 'ዝምታው', 'ምንድነው', 'እያንዳዳችን', 'ክልልና', 'ቤት', 'እየገቡ', 'እስኪጨርሱነወ', 'ሰሜን', 'ወሎ', 'ቁማሩን', 'ቀጥሏል', 'ለመሆኑ']",ኢቶጲያዊ መንግስትን ሊቃወም ይገባል ዝምታው ምንድነው እያንዳዳችን ክልልና ቤት እየገቡ እስኪጨርሱነወ ሰሜን ወሎ ቁማሩን ቀጥሏል ለመሆኑ
'@user የአማራው ክልል ውሻ',negative,1,afrisenti,"['የአማራው', 'ክልል', 'ውሻ']",የአማራው ክልል ውሻ
'@user ታላቋ ኢትዮጵያን እያበጀህልን ያለህ ኖህን ትመስላለህ እኛም ተሳፍረና.',positive,0,afrisenti,"['ታላቋ', 'ኢትዮጵያን', 'እያበጀህልን', 'ያለህ', 'ኖህን', 'ትመስላለህ', 'እኛም', 'ተሳፍረና']",ታላቋ ኢትዮጵያን እያበጀህልን ያለህ ኖህን ትመስላለህ እኛም ተሳፍረና
'@user ደሴም ሆነ ኮምበልሻ ይገባል እንጂ አይውጣም በሰው አምሳል የተፈጠሩ ሴጣኖች ናቸው',negative,1,afrisenti,"['ደሴም', 'ሆነ', 'ኮምበልሻ', 'ይገባል', 'እንጂ', 'አይውጣም', 'በሰው', 'አምሳል', 'የተፈጠሩ', 'ሴጣኖች']",ደሴም ሆነ ኮምበልሻ ይገባል እንጂ አይውጣም በሰው አምሳል የተፈጠሩ ሴጣኖች
'@user ለምን አሉ? በህገወጥ እፅ/drugs ተብሎ ወይስ.? በተጨማሪ ጫት ከባድየኢኮኖሚ commodity አይደለም ወይ export የሚደረግ የዶላር ምንጭ? ምነው አሉ ካወቅህ?',neutral,2,afrisenti,"['ለምን', 'አሉ', 'በህገወጥ', 'እጽ', 'drugs', 'ተብሎ', 'ወይስ', 'በተጨማሪ', 'ጫት', 'ከባድየኢኮኖሚ', 'commodity', 'export', 'የሚደረግ', 'የዶላር', 'ምንጭ', 'ምነው', 'አሉ', 'ካወቅህ']",ለምን አሉ በህገወጥ እጽ drugs ተብሎ ወይስ በተጨማሪ ጫት ከባድየኢኮኖሚ commodity export የሚደረግ የዶላር ምንጭ ምነው አሉ ካወቅህ
'@user በእርግጥ የ ኢትዮጵያ ከፍታ ከኃላም ነበርን የ አክሱም ፣ የ ላሊበላው ፣ የ ገዳው.ወዘተርፈ',positive,0,afrisenti,"['በእርግጥ', 'ኢትዮጵያ', 'ከፍታ', 'ከሃላም', 'ነበርን', 'አክሱም', '፣', 'ላሊበላው', '፣', 'ገዳው', 'ወዘተርፈ']",በእርግጥ ኢትዮጵያ ከፍታ ከሃላም ነበርን አክሱም ፣ ላሊበላው ፣ ገዳው ወዘተርፈ
'@user የች እንኳን የናንተ ስራ ናት',neutral,2,afrisenti,"['የች', 'የናንተ', 'ስራ', 'ናት']",የች የናንተ ስራ ናት
'@user @user ድንፋታው ቀረና ማላዘን ተጀመረ! ከነገ በኃላ ደግሞ የዘር ጭፍጨፋ፣ ርሀብ፣ ባይደን ይድረስልን መንከባለል ምናም ትጀምራላችሁ። your usual patern ??',negative,1,afrisenti,"['ድንፋታው', 'ቀረና', 'ማላዘን', 'ተጀመረ', 'ከነገ', 'በሃላ', 'የዘር', 'ጭፍጨፋ፣', 'ርሃብ፣', 'ባይደን', 'ይድረስልን', 'መንከባለል', 'ምናም', 'ትጀምራላችሁ።', 'your', 'usual', 'patern']",ድንፋታው ቀረና ማላዘን ተጀመረ ከነገ በሃላ የዘር ጭፍጨፋ፣ ርሃብ፣ ባይደን ይድረስልን መንከባለል ምናም ትጀምራላችሁ። your usual patern
'መስቀልን ከዶ/ር ሙሉጌታ ይታዬው ፣ ከህግ ባለሙያ አስረስ ማረ ዳምጤ ፣ ከአርቲስት ምኒበል ቢወጣ እና ከጋዜጠኛ ንጋቱ አስረስ ጋር የነበረንን የበዓል ልዩ ፕሮግራም ጨዋታ ነገ ማለትም',positive,0,afrisenti,"['መስቀልን', 'ከዶ', 'ር', 'ሙሉጌታ', 'ይታዬው', '፣', 'ከህግ', 'ባለሙያ', 'አስረስ', 'ማረ', 'ዳምጤ', '፣', 'ከአርቲስት', 'ምኒበል', 'ቢወጣ', 'ከጋዜጠኛ', 'ንጋቱ', 'አስረስ', 'የነበረንን', 'የበአል', 'ልዩ', 'ፕሮግራም', 'ጨዋታ', 'ማለትም']",መስቀልን ከዶ ር ሙሉጌታ ይታዬው ፣ ከህግ ባለሙያ አስረስ ማረ ዳምጤ ፣ ከአርቲስት ምኒበል ቢወጣ ከጋዜጠኛ ንጋቱ አስረስ የነበረንን የበአል ልዩ ፕሮግራም ጨዋታ ማለትም
'@user የሚሰሩትእናንተ የዘቀጣችሁ የአሁን የትገራይ ትውልዶች ግን ለሱዳን እና ለግብፅ የባንዳነት ታሪካችሁን ቀጠላችሁ።',negative,1,afrisenti,"['የሚሰሩትእናንተ', 'የዘቀጣችሁ', 'የአሁን', 'የትገራይ', 'ትውልዶች', 'ለሱዳን', 'ለግብጽ', 'የባንዳነት', 'ታሪካችሁን', 'ቀጠላችሁ።']",የሚሰሩትእናንተ የዘቀጣችሁ የአሁን የትገራይ ትውልዶች ለሱዳን ለግብጽ የባንዳነት ታሪካችሁን ቀጠላችሁ።
'አንዴ ያሳቀለትን ቀልድ እንደሚደጋግም ሞኝ ሆነ የአሜሪካን ነገር። ጥላችን ከደርግ ነው ብለው ሀገራችንን ማፍረሳቸውን አናውቅ ይመስል ፀባችን ከአቢይ ነው አይነት የወያኔን ፌዝ',negative,1,afrisenti,"['አንዴ', 'ያሳቀለትን', 'ቀልድ', 'እንደሚደጋግም', 'ሞኝ', 'ሆነ', 'የአሜሪካን', 'ነገር።', 'ጥላችን', 'ከደርግ', 'ብለው', 'ሃገራችንን', 'ማፍረሳቸውን', 'አናውቅ', 'ይመስል', 'ጸባችን', 'ከአቢይ', 'አይነት', 'የወያኔን', 'ፌዝ']",አንዴ ያሳቀለትን ቀልድ እንደሚደጋግም ሞኝ ሆነ የአሜሪካን ነገር። ጥላችን ከደርግ ብለው ሃገራችንን ማፍረሳቸውን አናውቅ ይመስል ጸባችን ከአቢይ አይነት የወያኔን ፌዝ
'አማራ ሆይ ከእንቅልፍክ ንቃ ተደራጅ ታጠቅ አሁንም ቢሆን የማንም ንፍጣም መጫወቻ መሆን የለብንም የራሳችን የሆነ አደረጃጀት ከቀበሌ ጀምሮ እስከ ክልል ከተሞች ድረስ መዋቅር መዘርጋት',negative,1,afrisenti,"['አማራ', 'ሆይ', 'ከእንቅልፍክ', 'ንቃ', 'ተደራጅ', 'ታጠቅ', 'አሁንም', 'የማንም', 'ንፍጣም', 'መጫወቻ', 'መሆን', 'የለብንም', 'የራሳችን', 'የሆነ', 'አደረጃጀት', 'ከቀበሌ', 'ጀምሮ', 'ክልል', 'ከተሞች', 'ድረስ', 'መዋቅር', 'መዘርጋት']",አማራ ሆይ ከእንቅልፍክ ንቃ ተደራጅ ታጠቅ አሁንም የማንም ንፍጣም መጫወቻ መሆን የለብንም የራሳችን የሆነ አደረጃጀት ከቀበሌ ጀምሮ ክልል ከተሞች ድረስ መዋቅር መዘርጋት
'@user @user @user የእነሱ ጭንቅላት እኮ አፍሪካን አይመጥንም ብለዋል።',negative,1,afrisenti,"['የእነሱ', 'ጭንቅላት', 'እኮ', 'አፍሪካን', 'አይመጥንም', 'ብለዋል።']",የእነሱ ጭንቅላት እኮ አፍሪካን አይመጥንም ብለዋል።
'ሸዋ ወደ ክተቱ እየተመመ ነው። #Ethiopia #Amhara #NoMore',neutral,2,afrisenti,"['ሸዋ', 'ክተቱ', 'እየተመመ']",ሸዋ ክተቱ እየተመመ
'ለአንድ የማሰብ ብቃት ላለው መሪ እንኳን ሶስት አመት እንኳን አምስት አመት በወራትም ሀገሩ ላይ ድህነትን የማጥፋት አቅጣጫ የኑሮ መሻሻል አቅጣጫ የእድገት ለዉጥ ያሳያል፤ አዎ ብልፅግ',negative,1,afrisenti,"['ለአንድ', 'የማሰብ', 'ብቃት', 'ላለው', 'መሪ', 'ሶስት', 'አመት', 'አምስት', 'አመት', 'በወራትም', 'ሃገሩ', 'ድህነትን', 'የማጥፋት', 'አቅጣጫ', 'የኑሮ', 'መሻሻል', 'አቅጣጫ', 'የእድገት', 'ለዉጥ', 'ያሳያል፤', 'አዎ', 'ብልጽግ']",ለአንድ የማሰብ ብቃት ላለው መሪ ሶስት አመት አምስት አመት በወራትም ሃገሩ ድህነትን የማጥፋት አቅጣጫ የኑሮ መሻሻል አቅጣጫ የእድገት ለዉጥ ያሳያል፤ አዎ ብልጽግ
'የኢትዮጵያዬ አሸናፊነት ሊረጋገጥ ሰዓታት ቀሩት።ድል ለሃገሬ ኢትዮጵያ!!!!',positive,0,afrisenti,"['የኢትዮጵያዬ', 'አሸናፊነት', 'ሊረጋገጥ', 'ሰአታት', 'ቀሩት።ድል', 'ለሃገሬ', 'ኢትዮጵያ']",የኢትዮጵያዬ አሸናፊነት ሊረጋገጥ ሰአታት ቀሩት።ድል ለሃገሬ ኢትዮጵያ
'@user ሶልየ እግዚአብሔር ከአንተ ጋር ይሁን አዞህ እውነት ከአንተ ጋር ናት',positive,0,afrisenti,"['ሶልየ', 'እግዚአብሄር', 'ከአንተ', 'ይሁን', 'አዞህ', 'እውነት', 'ከአንተ', 'ናት']",ሶልየ እግዚአብሄር ከአንተ ይሁን አዞህ እውነት ከአንተ ናት
'እስካልገደኳችሁ ድረስ ሊያስገድላችሁ የሚችል ነገር ብናገር ምኑ ነው ችግሩ ?እያለ ነው ኣወል አሎ',negative,1,afrisenti,"['እስካልገደኳችሁ', 'ድረስ', 'ሊያስገድላችሁ', 'የሚችል', 'ነገር', 'ብናገር', 'ምኑ', 'ችግሩ', 'እያለ', 'ኣወል', 'አሎ']",እስካልገደኳችሁ ድረስ ሊያስገድላችሁ የሚችል ነገር ብናገር ምኑ ችግሩ እያለ ኣወል አሎ
'@user በአለፈው ዐመት ሰወች ያለፍርድ ቤት ትእዛዝ ታስረዋል ከታሰሩም ብሗላ ፍርድ ቤት በ48 ሠዐት ውስጥ ለፍርድ አልቀረቡም ፍርድቤቶችም ከፖለቲካ ተፅኖ ነፃ አልነ',neutral,2,afrisenti,"['በአለፈው', 'አመት', 'ሰወች', 'ያለፍርድ', 'ቤት', 'ትእዛዝ', 'ታስረዋል', 'ከታሰሩም', 'ብሗላ', 'ፍርድ', 'ቤት', 'ሠአት', 'ለፍርድ', 'አልቀረቡም', 'ፍርድቤቶችም', 'ከፖለቲካ', 'ተጽኖ', 'ነጻ', 'አልነ']",በአለፈው አመት ሰወች ያለፍርድ ቤት ትእዛዝ ታስረዋል ከታሰሩም ብሗላ ፍርድ ቤት ሠአት ለፍርድ አልቀረቡም ፍርድቤቶችም ከፖለቲካ ተጽኖ ነጻ አልነ
'@user @user ግራ የሚገባ ለቃቃሚነት ነው',negative,1,afrisenti,"['ግራ', 'የሚገባ', 'ለቃቃሚነት']",ግራ የሚገባ ለቃቃሚነት
'ክብር ኢትዮጵያን ሲሉ ለተሠዉ ጀግኖቻችን ወገኔ ብሎ ባገለገለው አካል እንደ በግ የታረደዉን፤ በክፉዎች ፅዋ ግብዣ መርዝ የተጋተዉን የሰሜን ዕዝ የመከላከያ ሰራዊታችንን መቼም አ',negative,1,afrisenti,"['ክብር', 'ኢትዮጵያን', 'ሲሉ', 'ለተሠዉ', 'ጀግኖቻችን', 'ወገኔ', 'ብሎ', 'ባገለገለው', 'አካል', 'በግ', 'የታረደዉን፤', 'በክፉዎች', 'ጽዋ', 'ግብዣ', 'መርዝ', 'የተጋተዉን', 'የሰሜን', 'እዝ', 'የመከላከያ', 'ሰራዊታችንን', 'መቼም', 'አ']",ክብር ኢትዮጵያን ሲሉ ለተሠዉ ጀግኖቻችን ወገኔ ብሎ ባገለገለው አካል በግ የታረደዉን፤ በክፉዎች ጽዋ ግብዣ መርዝ የተጋተዉን የሰሜን እዝ የመከላከያ ሰራዊታችንን መቼም አ
'@user ሀገራችን፤ የገደለሽ በላ ይሰመርበት ። ብዙ ኽጎች መከለስ አለባቸው ፤ እንደሚገለበጥም አምናለሁ ። እድሜና ጤና ይስጥልኝ ።',positive,0,afrisenti,"['ሃገራችን፤', 'የገደለሽ', 'በላ', 'ይሰመርበት', '።', 'ብዙ', 'ኽጎች', 'መከለስ', 'አለባቸው', '፤', 'እንደሚገለበጥም', 'አምናለሁ', '።', 'እድሜና', 'ጤና', 'ይስጥልኝ', '።']",ሃገራችን፤ የገደለሽ በላ ይሰመርበት ። ብዙ ኽጎች መከለስ አለባቸው ፤ እንደሚገለበጥም አምናለሁ ። እድሜና ጤና ይስጥልኝ ።
'@user @user እንደከብት ተማርካችሁ የተነዳችሁት በውዴታ ነበር እንዴ ለካ?',negative,1,afrisenti,"['እንደከብት', 'ተማርካችሁ', 'የተነዳችሁት', 'በውዴታ', 'እንዴ', 'ለካ']",እንደከብት ተማርካችሁ የተነዳችሁት በውዴታ እንዴ ለካ
'@user @user ዘራችሁ እኮ አለቀ !!! እንደዚህ ከመዋረድ ያው ብታልቁ ይሻላል',negative,1,afrisenti,"['ዘራችሁ', 'እኮ', 'አለቀ', 'እንደዚህ', 'ከመዋረድ', 'ያው', 'ብታልቁ', 'ይሻላል']",ዘራችሁ እኮ አለቀ እንደዚህ ከመዋረድ ያው ብታልቁ ይሻላል
'@user @user በዚች ድንጋይ ኪው ሳደርገው ወደቀ ??',negative,1,afrisenti,"['በዚች', 'ድንጋይ', 'ኪው', 'ሳደርገው', 'ወደቀ']",በዚች ድንጋይ ኪው ሳደርገው ወደቀ
'@user @user ምርጥ : የኢትዮጵያ : መሪያችን : እንወድሀለን እግዚአብሔር : ይርዳህ : በርታልን',positive,0,afrisenti,"['ምርጥ', 'የኢትዮጵያ', 'መሪያችን', 'እንወድሃለን', 'እግዚአብሄር', 'ይርዳህ', 'በርታልን']",ምርጥ የኢትዮጵያ መሪያችን እንወድሃለን እግዚአብሄር ይርዳህ በርታልን
'@user ፕረዚዳንት ኢሳያስ በባእለ ሲመት ላይ አለመኝቶ ቅር አሰኝቶናል ለዚ የኢትዮጲያ አዲስ መግስት ምስረታ የፕዳት ኢሳያስ እና የኤርትራም ህዝብ አስተዋፅኦ ጭምርነው።',positive,0,afrisenti,"['ፕረዚዳንት', 'ኢሳያስ', 'በባእለ', 'ሲመት', 'አለመኝቶ', 'ቅር', 'አሰኝቶናል', 'ለዚ', 'የኢትዮጲያ', 'አዲስ', 'መግስት', 'ምስረታ', 'የፕዳት', 'ኢሳያስ', 'የኤርትራም', 'ህዝብ', 'አስተዋጽኦ', 'ጭምርነው።']",ፕረዚዳንት ኢሳያስ በባእለ ሲመት አለመኝቶ ቅር አሰኝቶናል ለዚ የኢትዮጲያ አዲስ መግስት ምስረታ የፕዳት ኢሳያስ የኤርትራም ህዝብ አስተዋጽኦ ጭምርነው።
